name,region_id,capacity,lon,short_name,station_id,rental_uris,lat,region_name
Twinbrook Metro,43,14,-77.120776,32074,e581e0b6-51ea-416a-9ae7-6fe5219d7156,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.062041,"Montgomery County, MD (North)"
10th & H St NE,42,19,-76.992725,31672,fe755eaf-7f1f-48df-bc40-f51d2af775d1,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.899984,"Washington, DC"
Motiva Greenbelt,133,10,-76.897747,32434,2044178809518389390,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.010335,Prince George's County
7th St & Florida Ave NW,42,15,-77.02200293540955,31109,082485e8-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.91613684808331,"Washington, DC"
Rhode Island & Connecticut Ave NW,42,23,-77.03980207443237,31239,0824f644-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.905995699991145,"Washington, DC"
14th St & Luzon Ave NW,42,19,-77.033509,31416,eda09ed8-ca5e-4187-938c-3260cabdf82d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.969489,"Washington, DC"
Four Mile Rd & Milan Dr,40,15,-77.0689488849726,31984,2087539912692721944,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.84296803272703,"Alexandria, VA"
Wilson Blvd & N Franklin Rd,41,12,-77.0889,31020,0824fb6c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8904,"Arlington, VA"
Tysons Metro North,104,15,-77.222115,32204,08263601-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.920939,"Fairfax, VA"
8th & F St NE,42,23,-76.994749,31631,082554fb-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897274,"Washington, DC"
Cordell & Norfolk Ave,44,11,-77.098029,32008,08258395-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.98954,"Montgomery County, MD (South)"
13th & D St NE,42,35,-76.987633,31622,0824c309-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.894832,"Washington, DC"
Union Market,42,23,-76.99707,31517,0825fe4c-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.907908,"Washington, DC"
St. Elizabeths West Campus/DHS ,42,19,-77.005174,31827,8a10969e-9861-4926-bda6-f0b58a0c253d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.853124,"Washington, DC"
18th St & Wyoming Ave NW,42,23,-77.041571,31114,08254770-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.918809,"Washington, DC"
19th & East Capitol St SE,42,15,-76.9769,31601,08247dd0-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8896,"Washington, DC"
West Hyattsville Metro,133,17,-76.968084,32418,cdaa435b-2b99-442a-a274-d6682067ad88,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.955349,Prince George's County
9th & G St NW,42,15,-77.023924,30201,a10f8bfa-1324-411c-b358-3fbd94eff32b,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.898097,"Washington, DC"
20th & O St NW / Dupont South,42,35,-77.04478,31234,0824c8d2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.908905,"Washington, DC"
Hains Point/Buckeye & Ohio Dr SW,42,17,-77.03023,31273,0825bb32-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.878433,"Washington, DC"
Tenleytown / Wisconsin Ave & Albemarle St NW,42,15,-77.079382,31303,08249f58-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.947607,"Washington, DC"
Reading Ave & Merton Ct,40,11,-77.126081,31987,2090125891591343044,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.830352,"Alexandria, VA"
Virginia Theological Seminary,40,11,-77.093879,31964,b0cdb0b4-a4e5-47f2-90fd-f3f8266b809f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.820152,"Alexandria, VA"
Half & Water St SW,42,15,-77.010551,31664,d49c5d1b-d02b-4c35-b60d-ed3cc6d51479,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.866277,"Washington, DC"
Reston Pkwy & Spectrum Dr,104,11,-77.35428035259247,32225,686c82c2-23fe-4c15-9c75-708f61de98c7,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.964207741006206,"Fairfax, VA"
Eads St & 22nd St S,41,15,-77.05341160297394,31013,0824866e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.85438051517749,"Arlington, VA"
Tanner Park,42,19,-77.0022565126419,31533,177f7198-8814-4068-b809-b6074346d2e9,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.911213594521456,"Washington, DC"
Adams Mill & Columbia Rd NW,42,19,-77.04252451658249,31104,08247632-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9228491613136,"Washington, DC"
24th & R St NE / National Arboretum,42,19,-76.971923,31520,08263311-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.91263,"Washington, DC"
Arlington Blvd & Ft Myer Dr,41,15,-77.074893,31937,199ecf43-3fcc-446e-8b91-e151e7ad617f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.890863,"Arlington, VA"
11th & Girard St NW,42,19,-77.027131,31126,cd1394fa-9d06-4665-bd1c-d7580d97a550,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.925642,"Washington, DC"
Rolfe St & 9th St S,41,12,-77.076131,31075,0825e443-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.866471,"Arlington, VA"
King Farm Blvd & Pleasant Dr,43,18,-77.171487,32037,0825b738-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.114688,"Montgomery County, MD (North)"
Thomas Circle,42,33,-77.0325,31241,0824f8a2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9059,"Washington, DC"
Vermont Ave & I St NW,42,25,-77.03445106744766,31291,08263241-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.901136451737045,"Washington, DC"
Barton St & 10th St N,41,12,-77.08777,31050,08254123-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.884961,"Arlington, VA"
Riggs Rd & East West Hwy,133,17,-76.9807,32414,f0d65475-a505-474b-a40f-2488459105ac,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9725,Prince George's County
Washington Blvd & 10th St N,41,15,-77.093485,31026,082521d3-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.884734,"Arlington, VA"
Baron Cameron Ave & North Hampton Ave,104,12,-77.359341,32237,8aa43882-2e93-41fb-b55d-a6a15b5b446b,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.966344,"Fairfax, VA"
New Jersey Ave & F St NW,42,33,-77.011616,31655,96ce48cf-5d98-4dfb-86b1-f461230cd193,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.897108,"Washington, DC"
10th St & Rhode Island Ave NE,42,19,-76.99267029762268,31535,a62f9324-6f6e-4bdb-9206-3ca05517e607,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.92248919793601,"Washington, DC"
W Broad St & Little Falls St,152,12,-77.173438,32605,f4402219-23c9-43ce-8af4-62984ee9ab68,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.883601,"Falls Church, VA"
Maple & Ritchie Ave,44,19,-77.006311,32011,08258785-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.983627,"Montgomery County, MD (South)"
1st & M St SE,42,36,-77.006072,31650,5f71434d-dc5c-45ff-8219-708a3d9a0691,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876893,"Washington, DC"
N Oak St & W Broad St,152,12,-77.179832,32602,edb40673-8b68-4db1-b9bf-6cb7943fdb50,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.88837,"Falls Church, VA"
Rhode Island Avenue /Charles Armentrout Drive - Melrose Skate Park ,133,15,-76.94602,32433,2027828259307315988,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.946393,Prince George's County
W&OD Trail & Explorer St/Reston Bus Station,104,17,-77.359718,32214,08263a37-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.957037,"Fairfax, VA"
S Four Mile Run Dr & Shirlington Rd,41,12,-77.085931,31057,08254a91-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8444,"Arlington, VA"
GMU/Patriot Cir & York Dr,,12,-77.30415743360248,32293,1929488402496518868,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8275011894995,
Maine Ave & 7th St SW,42,21,-77.02305436134338,31609,0824a68f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.878693599396954,"Washington, DC"
28th St & S Meade St,41,15,-77.069275,31055,082546fc-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.846222,"Arlington, VA"
Shady Grove Metro East,43,19,-77.164969,32067,08265563-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.121327,"Montgomery County, MD (North)"
9th St & Pennsylvania Ave NW,42,27,-77.023979,30200,5d8b76d9-ae82-464b-87f1-37553a9fec6c,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.89428,"Washington, DC"
14th & V St NW,42,31,-77.032096,31101,0824749f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9177645,"Washington, DC"
4th & G St SW,42,19,-77.01769933104515,31666,3f177fa3-6267-4138-82b3-6b528d71d3b2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.881116725009335,"Washington, DC"
N Veitch St & 20th St N,41,16,-77.086502,31029,08251cd1-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.896923,"Arlington, VA"
Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,41,15,-77.11153,31068,08257239-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.856319,"Arlington, VA"
Ridge Heights Rd & Seahawks Dr,104,12,-77.337775,32238,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.936061,"Fairfax, VA"
14th & Harvard St NW,42,19,-77.0322,31105,082476ba-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9268,"Washington, DC"
Ballston Metro / Stuart St & 9th St N,41,23,-77.111768,31037,082526d1-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.881044,"Arlington, VA"
Florida Ave & R St NW,42,15,-77.0135,31503,0824960b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9126,"Washington, DC"
Arlington Blvd & Allen St,104,12,-77.1997883,32268,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8663609,"Fairfax, VA"
12th & Newton St NE,42,11,-76.991016,31501,08249c5a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.933668,"Washington, DC"
King St & W Braddock Rd,40,15,-77.088985,31962,50cce12f-505a-414c-8b58-5bd4204a385e,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.827674,"Alexandria, VA"
Marion Barry Ave & Naylor Rd SE,42,19,-76.969184,31700,08247ed8-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.861663,"Washington, DC"
Medical Center Metro ,44,19,-77.097882,32053,0826168f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.999378,"Montgomery County, MD (South)"
Washington-Liberty High School / N Stafford St & Generals Way,41,15,-77.111066,31920,32a59636-02e5-4c53-a437-020986923dca,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.888282,"Arlington, VA"
Rosslyn Metro / Wilson Blvd & N Moore St,41,21,-77.07145214080809,31947,472d3644-c8f4-4912-ad84-79f11cee2e49,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.896086906318665,"Arlington, VA"
10th & E St NW,42,15,-77.026064,31256,08253e7e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.895914,"Washington, DC"
1st & Rhode Island Ave NW,42,24,-77.012289,31506,082515d4-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.915417,"Washington, DC"
16th & Irving St NW,42,19,-77.03625,31122,082617d2-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.928893,"Washington, DC"
Arlington Blvd & S George Mason Dr,41,15,-77.104503,31078,0825f58d-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.869442,"Arlington, VA"
Columbia Pike & S George Mason Dr,41,15,-77.10201859474182,31923,7a00f0f5-f757-4715-9e89-58253ac36de0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.859305619982344,"Arlington, VA"
Tysons Metro South,104,11,-77.221179,32203,0826359a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.919475,"Fairfax, VA"
Old Meadow Rd & Old Meadow Ln,,12,-77.21245960976546,31385,1893304030462804528,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.91898809004121,
Minnesota Ave & R St SE,42,19,-76.978519,31826,0541e06c-642c-4f31-9f24-19bfcbb8811d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8693365,"Washington, DC"
GMU/Fairfax Dr & Kenmore St,41,15,-77.10030198097229,31040,08252a92-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.884702715757356,"Arlington, VA"
M St & Delaware Ave NE,42,23,-77.00320065021515,31627,0825459a-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.905690963097,"Washington, DC"
New Jersey Ave & R St NW,42,15,-77.017669,31509,08255427-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.912659,"Washington, DC"
N Pitt St & Montgomery St,40,15,-77.04281687736511,31931,1e196ee1-daa4-4fa6-b6f8-197b31e6d170,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.81403111409755,"Alexandria, VA"
Columbus Ave & Tribeca St,43,11,-77.16705948114395,32068,9029233f-84db-4f28-895d-8ecf727fb6d2,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.12582811177034,"Montgomery County, MD (North)"
Whiting & Lane Dr,40,15,-77.135788,31942,5ac39643-b36d-415f-bbb4-1a5e2c61d98d,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.809709,"Alexandria, VA"
Braddock Rd Metro South,40,23,-77.053734,31969,c139589c-fe21-4834-a2a1-5528f7dd2152,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.813474,"Alexandria, VA"
N. Beauregard St. & Berkley St.,40,19,-77.10773438215256,31928,9f86df22-57d4-498a-ab35-2d3fb76e4723,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.84154815912996,"Alexandria, VA"
Amherst Ave & Prichard Rd,44,15,-77.048395,32064,082651f8-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.035965,"Montgomery County, MD (South)"
Iwo Jima Memorial / Meade & 14th St N,41,19,-77.071301,31077,0825f344-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.88992,"Arlington, VA"
Westbranch & Jones Branch Dr,104,12,-77.220729,32270,0d183ef3-5510-4afd-8e0d-8d240d119255,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.931089,"Fairfax, VA"
Market Square / King St & Royal St,40,15,-77.043363,31042,082539e0-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.804718,"Alexandria, VA"
Neal St & Trinidad Ave NE,42,15,-76.987211,31512,082565f9-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.903732,"Washington, DC"
Pennsylvania & Minnesota Ave SE,42,11,-76.971015,31805,082498ac-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.873057,"Washington, DC"
Olde Crafts Dr and Cartwright Pl,104,12,-77.354067,32248,bc4fc3e2-2050-4571-851b-47f062319f95,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.938797,"Fairfax, VA"
4th & M St SE,42,19,-77.000736,31652,9a93cdb5-bd4e-43b8-87f3-81dc9063999f,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876751,"Washington, DC"
15th & East Capitol St NE,42,11,-76.983326,31630,0825548f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.889908,"Washington, DC"
24th & N St NW,42,15,-77.05152,31255,08253e02-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9066,"Washington, DC"
Ward Circle / American University,42,15,-77.087171,31301,082496d9-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.938736,"Washington, DC"
S George Mason Dr & S Four Mile Run Dr,41,8,-77.105022,31063,082566d7-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.852248,"Arlington, VA"
West Falls Church Metro,104,19,-77.1887,32232,825f1146-bd56-4b4a-acfa-ff9d95472723,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.9001,"Fairfax, VA"
Spring St & 2nd Ave,44,15,-77.034499,32050,0825fd09-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.997653,"Montgomery County, MD (South)"
Greensboro & International Dr,104,11,-77.227417,32221,0826410b-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.923083,"Fairfax, VA"
Roosevelt Island,41,17,-77.06714,31062,08254f8e-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.896553,"Arlington, VA"
Merrifield Cinema & Merrifield Town Center,104,15,-77.22997,32235,65c9578a-8bda-4908-b626-06371c09338b,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.870093,"Fairfax, VA"
Potomac Ave & Half St SW,42,23,-77.01081544160843,31648,21858490-7495-4942-b0eb-5e956db26b16,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.86968314861632,"Washington, DC"
Crabbs Branch Avenue & Gramercy Blvd,43,11,-77.164467,32095,2069782102977517916,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.124921,"Montgomery County, MD (North)"
Monroe Ave & Leslie Ave,40,16,-77.053096,31087,0825f9b6-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.820932,"Alexandria, VA"
Fairfax Blvd & Pickett Rd South,,12,-77.271483,32275,1872701449888114846,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.86476,
14th & L St NW,42,19,-77.031737,31283,08261977-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.903658,"Washington, DC"
Hardy Rec Center,42,17,-77.08564639091492,31326,d8a01502-8d6c-449f-852d-d6b409e56e11,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.90970086204467,"Washington, DC"
Wisconsin Ave & K St NW,42,35,-77.062819,31225,0824a623-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902801,"Washington, DC"
Potomac & Pennsylvania Ave SE,42,15,-76.9865002,31606,08249480-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.8800145,"Washington, DC"
Harvard St & Adams Mill Rd NW,42,15,-77.043358,31112,0824a53f-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.927872,"Washington, DC"
